,Ts,is,ip,mp,iref,far,zt,zc1,zc2,zc3,fp,pa,symbol,bool,date
2610,55:026:968:568,-2827,12010,39.02,39.03,38.99,N,1,0,1,1.0,0.000256213169356854,91,1,2
2611,55:029:844:318,13958,97802,13.18,13.17,13.18,N,2,0,2,1.0,0.0007593014426727249,317,0,2
2612,55:033:896:958,-15559,90681,16.05,16.07,16.05,N,38,0,35,1.0,0.0012445550715618901,370,1,2
2613,55:042:641:771,2381,69611,139.3,139.26,139.3,N,87,3,5,1.0,0.00028723251472081334,289,0,2
2614,55:042:791:421,11772,104161,10.68,10.65,10.68,N,13,9,3,1.0,0.002816901408450644,130,0,2
2615,55:055:264:164,5371,412300,27.68,27.66,27.69,N,1,0,1,1.0,0.0007230657989876925,405,0,2
2616,55:063:847:784,-23061,850849,7.33,7.34,7.33,N,25,0,25,0.0,0.0013623978201634586,538,1,2
2617,55:076:055:073,5703,569253,98.81,98.8,98.82,N,55,15,30,1.0,0.0001012145748988372,186,0,2
2618,55:082:726:959,30683,120395,54.69,54.65,54.92,N,0,0,0,1.0,0.0007319304666056569,313,0,2
2619,55:083:464:293,15823,176549,17.32,17.3,17.36,N,0,0,0,1.0,0.001156069364161825,474,0,2
2620,55:086:901:763,-15559,90681,16.05,16.07,16.05,N,38,0,35,1.0,0.0012445550715618901,370,1,2
2621,55:088:400:352,4432,106808,22.74,22.73,22.74,N,0,0,0,1.0,0.00043994720633515225,254,0,2
2622,55:090:205:898,-5483,180793,49.47,49.49,49.47,N,7,0,6,1.0,0.0004041220448576101,561,1,2
2623,55:092:942:425,2381,69611,139.3,139.26,139.3,N,87,3,5,1.0,0.00028723251472081334,289,0,2
2624,55:109:240:189,5552,171624,32.63,32.62,32.66,N,0,0,0,1.0,0.00030656039239745914,466,0,2
2625,55:113:277:568,7082,199563,38.55,38.53,38.57,N,0,0,0,1.0,0.0005190760446404366,448,0,2
2626,55:118:052:523,-21245,344411,22.29,22.3,22.29,N,8,0,0,1.0,0.0004484304932736127,323,1,2
2627,55:130:749:601,-2827,12010,39.02,39.03,38.99,N,1,0,1,1.0,0.000256213169356854,91,1,2
2628,55:140:702:176,-5483,180793,49.47,49.49,49.47,N,7,0,6,1.0,0.0004041220448576101,561,1,2
2629,55:145:133:416,3670,90352,43.06,43.04,43.07,N,154,0,0,1.0,0.00046468401486996115,382,0,2
2630,55:146:372:511,17984,463088,91.01,90.96,91.02,N,0,0,0,1.0,0.0005496921723835903,131,0,2
2631,55:165:404:511,2381,69611,139.3,139.26,139.3,N,87,3,5,1.0,0.00028723251472081334,289,0,2
2632,55:175:430:677,-21245,344411,22.29,22.3,22.29,N,8,0,0,1.0,0.0004484304932736127,323,1,2
2633,55:178:298:314,6779,199866,38.55,38.53,38.57,N,0,0,0,1.0,0.0005190760446404366,448,0,2
2634,55:186:072:900,-2827,12010,39.02,39.03,38.99,N,1,0,1,0.3181818181818182,0.000256213169356854,91,1,2
2635,55:194:043:333,6513,213962,16.56,16.55,16.59,N,26,12,0,1.0,0.000604229607250635,259,0,2
2636,55:210:818:054,11765,289458,14.13,14.12,14.14,N,0,0,0,1.0,0.0007082152974505357,461,0,2
2637,55:211:835:004,11772,104161,10.68,10.65,10.68,N,13,9,3,1.0,0.002816901408450644,130,0,2
2638,55:211:909:360,6153,108123,26.78,26.77,26.78,N,0,0,0,1.0,0.0003735524841240778,467,0,2
2639,55:216:400:795,17984,463088,91.01,90.96,91.02,N,0,0,0,1.0,0.0005496921723835903,131,0,2
2640,55:246:014:383,5725,54503,28.8,28.79,28.8,N,41,0,2,1.0,0.0003473428273706691,202,0,2
2641,55:258:848:405,5703,569253,98.81,98.8,98.82,N,55,15,30,1.0,0.0001012145748988372,186,0,2
2642,55:267:783:934,4706,72897,90.34,90.32,90.41,N,0,0,0,1.0,0.00022143489814006016,112,0,2
2643,55:275:561:156,17984,463088,91.01,90.96,91.02,N,0,0,0,1.0,0.0005496921723835903,131,0,2
2644,55:283:097:843,-23061,850849,7.33,7.34,7.33,N,25,0,25,0.0,0.0013623978201634586,538,1,2
2645,55:320:819:628,11452,104481,10.68,10.65,10.68,N,13,9,3,1.0,0.002816901408450644,130,0,2
2646,55:335:966:056,-21224,344432,22.29,22.3,22.29,N,8,0,0,1.0,0.0004484304932736127,323,1,2
2647,55:337:398:706,17099,463973,91.01,90.96,91.02,N,0,0,0,1.0,0.0005496921723835903,131,0,2
2648,55:342:694:012,6151,108125,26.78,26.77,26.78,N,0,0,0,1.0,0.0003735524841240778,467,0,2
2649,55:386:409:953,-21224,344432,22.29,22.3,22.29,N,8,0,0,1.0,0.0004484304932736127,323,1,2
2650,55:484:040:489,8883,156156,93.6,93.59,93.6,N,5,0,5,1.0,0.00010684902233134849,90,0,2
2651,55:502:441:793,17099,463973,91.01,90.96,91.02,N,0,0,0,1.0,0.0005496921723835903,131,0,2
2652,55:532:017:013,4696,72907,90.34,90.32,90.41,N,0,0,0,1.0,0.00022143489814006016,112,0,2
2653,55:561:494:446,6151,108125,26.78,26.77,26.78,N,0,0,0,1.0,0.0003735524841240778,467,0,2
2654,55:764:150:749,-2783,12110,39.02,39.05,39.01,N,1,0,1,0.0,0.0007682458386682211,91,1,2
2655,55:877:727:831,7760,100185,24.45,24.44,24.49,N,0,0,0,1.0,0.00040916530278224265,429,0,2
2656,55:895:352:784,6151,108125,26.78,26.77,26.78,N,0,0,0,1.0,0.0003735524841240778,467,0,2
2657,55:978:235:466,-21224,344432,22.29,22.3,22.29,N,8,0,0,1.0,0.0004484304932736127,323,1,2
2658,55:995:788:291,17099,463973,91.01,90.96,91.02,N,0,0,0,1.0,0.0005496921723835903,131,0,2
2659,56:003:652:041,31942,298955,13.07,13.06,13.1,N,0,0,0,1.0,0.0007656967840734906,17,0,2
2660,56:010:417:347,33334,1276868,10.89,10.88,10.89,N,243,7,72,1.0,0.0009191176470588039,544,0,2
2661,56:021:937:252,11608,289615,14.13,14.12,14.14,N,0,0,0,1.0,0.0007082152974505357,461,0,2
2662,56:033:880:357,-21224,344432,22.29,22.3,22.29,N,8,0,0,1.0,0.0004484304932736127,323,1,2
2663,56:059:135:039,31942,298955,13.07,13.06,13.1,N,0,0,0,1.0,0.0007656967840734906,17,0,2
2664,56:095:322:777,11608,289615,14.13,14.12,14.14,N,0,0,0,1.0,0.0007082152974505357,461,0,2
2665,56:231:493:286,6769,199876,38.55,38.53,38.57,N,0,0,0,1.0,0.0005190760446404366,448,0,2
2666,56:354:037:266,11344,104589,10.68,10.65,10.68,N,13,9,3,1.0,0.002816901408450644,130,0,2
2667,56:411:334:258,11344,104589,10.68,10.65,10.68,N,13,9,3,1.0,0.002816901408450644,130,0,2
2668,56:502:049:750,9343,245464,28.51,28.49,28.51,N,0,0,0,1.0,0.0007020007020008118,214,0,2
2669,56:507:900:502,-20794,344862,22.29,22.3,22.29,N,8,0,0,1.0,0.0004484304932736127,323,1,2
2670,56:555:289:975,6769,199876,38.55,38.53,38.57,N,0,0,0,1.0,0.0005190760446404366,448,0,2
2671,56:641:961:237,6769,199876,38.55,38.53,38.57,N,0,0,0,1.0,0.0005190760446404366,448,0,2
2672,56:680:676:534,11344,104589,10.68,10.65,10.68,N,13,9,3,1.0,0.002816901408450644,130,0,2
2673,56:700:982:448,6769,199876,38.55,38.53,38.57,N,0,0,0,1.0,0.0005190760446404366,448,0,2
2674,56:711:011:600,-20794,344862,22.29,22.3,22.29,N,8,0,0,1.0,0.0004484304932736127,323,1,2
2675,56:713:063:039,3219,52581,32.51,32.49,32.51,N,0,0,0,1.0,0.0006155740227761163,44,0,2
2676,56:765:807:594,11344,104589,10.68,10.65,10.68,N,13,9,3,1.0,0.002816901408450644,130,0,2
2677,56:810:783:055,-12131,1064261,58.84,58.85,58.84,N,103,0,102,1.0,0.0001699235344094819,212,1,2
2678,56:911:641:950,-12131,1064261,58.84,58.85,58.84,N,103,0,102,1.0,0.0001699235344094819,212,1,2
2679,56:919:362:064,3219,52581,32.51,32.49,32.51,N,0,0,0,1.0,0.0006155740227761163,44,0,2
2680,57:013:776:481,6769,199876,38.55,38.53,38.57,N,0,0,0,1.0,0.0005190760446404366,448,0,2
2681,57:112:694:076,-12131,1064261,58.84,58.85,58.84,N,103,0,102,1.0,0.0001699235344094819,212,1,2
2682,57:184:688:700,6025,108251,26.78,26.77,26.78,N,0,0,0,1.0,0.0003735524841240778,467,0,2
2683,57:413:434:335,3133,52667,32.51,32.49,32.51,N,0,0,0,1.0,0.0006155740227761163,44,0,2
2684,57:414:531:557,6002,108274,26.78,26.77,26.78,N,0,0,0,1.0,0.0003735524841240778,467,0,2
2685,57:415:708:922,-10094,1066298,58.84,58.85,58.84,N,103,0,102,1.0,0.0001699235344094819,212,1,2
2686,57:494:125:555,8731,246076,28.5,28.49,28.51,N,0,0,0,1.0,0.0003510003510004059,214,0,2
2687,57:575:576:931,8731,246076,28.5,28.49,28.51,N,0,0,0,1.0,0.0003510003510004059,214,0,2
2688,57:626:596:608,-10094,1066298,58.84,58.85,58.84,N,103,0,102,1.0,0.0001699235344094819,212,1,2
2689,57:901:847:511,8731,246076,28.5,28.49,28.51,N,0,0,0,1.0,0.0003510003510004059,214,0,2
2690,57:928:029:568,-10094,1066298,58.84,58.85,58.84,N,103,0,102,1.0,0.0001699235344094819,212,1,2
2691,57:951:930:480,8731,246076,28.5,28.49,28.51,N,0,0,0,1.0,0.0003510003510004059,214,0,2
2692,58:031:164:385,-9846,1066546,58.84,58.85,58.84,N,103,0,102,1.0,0.0001699235344094819,212,1,2
2693,58:098:211:204,-9846,1066546,58.84,58.85,58.84,N,103,0,102,1.0,0.0001699235344094819,212,1,2
2694,45:003:126:035,-87595,88620,56.9,57.02,56.59,N,0,0,0,1.0,0.0021045247281656354,509,1,3
2695,45:003:395:845,-115426,3136108,303.7,304.1,303.38,N,0,0,0,1.0,0.0013153567905295432,333,1,3
2696,45:005:244:412,-167435,6215966,173.89,174.01,173.68,N,0,0,0,1.0,0.0006896155393368459,1,1,3
2697,45:006:603:173,-3798,23389,321.47,321.73,321.47,N,1,0,1,1.0,0.0008081310415565564,5,1,3
2698,45:010:892:203,-30953,1114090,158.18,158.33,158.18,N,2,0,1,1.0,0.0009473883660709004,423,1,3
2699,45:013:610:537,-44495,1689499,281.21,281.45,281.04,N,11,0,10,1.0,0.0008527269497246727,361,1,3
2700,45:014:552:883,-42293,1096137,138.48,138.58,138.42,N,159,0,4,1.0,0.0007216048491847506,25,1,3
2701,45:015:003:493,21227,43140,5.68,5.67,5.99,N,0,0,0,1.0,0.0017636684303350594,181,0,3
2702,45:016:410:350,7011,136067,85.76,85.65,85.79,N,0,0,0,1.0,0.0012842965557501391,220,0,3
2703,45:017:441:956,23768,85810,622.16,621.83,622.16,N,200,7,33,1.0,0.0005306916681406932,386,0,3
2704,45:018:116:166,-15933,169187,21.11,21.13,21.11,N,82,2,79,1.0,0.000946521533364864,469,1,3
2705,45:018:424:034,4642,56413,69.1,68.95,69.19,N,0,0,0,1.0,0.0021754894851340315,519,0,3
2706,45:018:775:588,-8096,393657,625.88,626.38,625.82,N,37,3,30,1.0,0.0007982374916185064,49,1,3
2707,45:020:138:807,24070,427426,44.94,44.91,44.96,N,1,0,1,1.0,0.0006680026720107134,395,0,3
2708,45:020:255:223,32973,72407,6.4,6.4,6.7,N,0,0,0,0.0,0.0,238,0,3
2709,45:020:512:139,-5067,14140,486.0,486.45,485.29,N,0,0,0,1.0,0.0009250693802034919,484,1,3
2710,45:020:734:873,-47495,1626558,219.37,219.53,219.37,N,0,0,0,1.0,0.0007288297726961991,177,1,3
2711,45:021:040:902,3593,82136,79.27,79.21,79.44,N,6,0,6,1.0,0.0007574801161469799,120,0,3
2712,45:021:515:492,-3849,227092,365.92,366.04,365.89,N,81,0,80,1.0,0.00032783302371326776,279,1,3
2713,45:023:774:658,-11904,88631,342.58,343.15,342.48,N,0,0,0,1.0,0.0016610811598426146,250,1,3
2714,45:028:882:890,7018,314797,67.42,67.39,67.44,N,4,0,4,0.0,0.0004451699065143365,126,0,3
2715,45:036:073:132,5653,69846,208.43,208.33,208.43,N,171,0,12,0.0,0.00048000768012285464,271,0,3
2716,45:039:792:327,-10973,127471,32.79,32.84,32.79,N,0,0,0,1.0,0.0015225334957370358,396,1,3
2717,45:040:049:802,-8437,44558,59.38,59.41,59.38,Y,60,1,58,1.0,0.0005049654940244746,268,1,3
2718,45:045:598:223,-12864,38692,36.75,36.75,36.75,N,141,12,21,1.0,0.0,434,1,3
2719,45:046:691:909,2288,55002,97.83,97.81,98.03,N,8,0,8,1.0,0.0002044780697269811,295,0,3
2720,45:050:050:592,13083,91535,20.99,20.97,21.04,N,0,0,0,1.0,0.000953743443013809,285,0,3
2721,45:050:914:156,-5906,30217,449.67,450.78,449.67,N,17,3,13,1.0,0.0024623985092505365,409,1,3
2722,45:053:707:423,-87595,88620,56.9,57.02,56.59,N,0,0,0,1.0,0.0021045247281656354,509,1,3
2723,45:055:671:714,-167435,6215966,173.89,174.01,173.68,N,0,0,0,1.0,0.0006896155393368459,1,1,3
2724,45:063:861:430,-44495,1689499,281.21,281.45,281.04,N,11,0,10,1.0,0.0008527269497246727,361,1,3
2725,45:065:195:703,-42293,1096137,138.48,138.58,138.42,N,159,0,4,1.0,0.0007216048491847506,25,1,3
2726,45:065:319:835,21127,43240,5.68,5.67,5.99,N,0,0,0,1.0,0.0017636684303350594,181,0,3
2727,45:066:077:528,7011,136067,85.76,85.65,85.79,N,0,0,0,1.0,0.0012842965557501391,220,0,3
2728,45:066:562:530,4642,56413,69.1,68.95,69.19,N,0,0,0,1.0,0.0021754894851340315,519,0,3
2729,45:066:668:113,-6001,23192,26.01,26.05,26.01,N,68,2,65,1.0,0.0015355086372360518,30,1,3
2730,45:069:351:290,-4383,74595,116.76,116.92,116.66,N,5,0,5,1.0,0.0013684570646595672,42,1,3
2731,45:070:130:544,-5067,14140,486.0,486.45,485.29,N,0,0,0,1.0,0.0009250693802034919,484,1,3
2732,45:070:268:832,-3411,40899,33.53,33.59,33.5,N,17,2,14,1.0,0.0017862459065198651,489,1,3
2733,45:070:526:629,32973,72407,6.4,6.4,6.7,N,0,0,0,0.0,0.0,238,0,3
2734,45:071:052:065,3593,82136,79.27,79.21,79.44,N,6,0,6,1.0,0.0007574801161469799,120,0,3
2735,45:074:143:316,-11904,88631,342.58,343.15,342.48,N,0,0,0,1.0,0.0016610811598426146,250,1,3
2736,45:088:407:466,-17538,546394,190.96,191.07,190.96,N,235,5,66,1.0,0.0005757052389175968,364,1,3
2737,45:090:454:156,-10973,127471,32.79,32.84,32.79,N,0,0,0,1.0,0.0015225334957370358,396,1,3
2738,45:090:527:024,-8437,44558,59.38,59.41,59.38,Y,60,1,58,1.0,0.0005049654940244746,268,1,3
2739,45:092:924:515,-3849,227092,365.92,366.04,365.89,N,81,0,80,1.0,0.00032783302371326776,279,1,3
2740,45:094:578:884,-26841,182353,18.15,18.16,18.15,N,34,0,0,1.0,0.0005506607929516279,478,1,3
2741,45:100:627:052,13083,91535,20.99,20.97,21.04,N,0,0,0,1.0,0.000953743443013809,285,0,3
2742,45:104:828:656,-7477,747985,87.0,87.03,87.0,N,3,0,3,1.0,0.0003447087211306577,462,1,3
2743,45:114:982:125,21127,43240,5.68,5.67,5.99,N,0,0,0,1.0,0.0017636684303350594,181,0,3
2744,45:117:017:989,-6001,23192,26.01,26.05,26.01,N,68,2,65,1.0,0.0015355086372360518,30,1,3
2745,45:120:519:505,-4383,74595,116.76,116.92,116.66,N,5,0,5,1.0,0.0013684570646595672,42,1,3
2746,45:127:498:231,2399,33869,49.58,49.55,49.7,N,0,0,0,1.0,0.0006054490413723742,27,0,3
2747,45:128:414:751,9481,247000,44.81,44.79,44.83,N,18,0,18,1.0,0.00044652824291143393,16,0,3
2748,45:130:995:748,19818,69092,18.33,18.3,18.33,N,159,15,30,1.0,0.00163934426229495,286,0,3
2749,45:137:679:311,4895,328260,48.57,48.56,48.57,N,58,0,58,0.0,0.00020593080724872344,439,0,3
2750,45:140:346:269,23768,85810,622.16,621.83,622.16,N,200,7,33,1.0,0.0005306916681406932,386,0,3
2751,45:140:955:368,-10973,127471,32.79,32.84,32.79,N,0,0,0,1.0,0.0015225334957370358,396,1,3
2752,45:150:419:625,11018,136995,85.5,85.5,85.79,N,0,0,0,1.0,0.0,220,0,3
2753,45:150:863:705,13083,91535,20.99,20.97,21.04,N,0,0,0,1.0,0.000953743443013809,285,0,3
2754,45:155:115:598,-11005,40523,427.1,427.43,427.09,N,0,0,0,1.0,0.0007720562431274924,564,1,3
2755,45:155:466:260,-2059,375790,432.1,432.11,432.1,N,43,0,43,0.0,2.3142255444194544e-05,11,1,3
2756,45:156:025:930,-5906,30217,449.67,450.78,449.67,N,17,3,13,1.0,0.0024623985092505365,409,1,3
2757,45:156:556:361,6453,91425,25.11,25.08,25.12,N,1,0,1,1.0,0.0011961722488038732,429,0,3
2758,45:156:706:528,-35932,1116005,158.18,158.35,158.18,N,2,0,1,1.0,0.001073571203031181,423,1,3
2759,45:157:600:912,-48797,427664,96.33,96.41,96.29,N,0,0,0,1.0,0.0008297894409293465,15,1,3
2760,45:157:700:445,-9668,4144784,51.6,51.6,51.59,N,143,14,69,1.0,0.0,255,1,3
2761,45:167:316:377,-6001,23192,26.01,26.05,26.01,N,68,2,65,1.0,0.0015355086372360518,30,1,3
2762,45:171:988:934,24070,427426,44.94,44.91,44.96,N,1,0,1,1.0,0.0006680026720107134,395,0,3
2763,45:172:411:991,-9789,111083,18.93,18.96,18.91,N,171,4,3,1.0,0.001582278481012718,161,1,3
2764,45:178:549:895,9481,247000,44.81,44.79,44.83,N,18,0,18,1.0,0.00044652824291143393,16,0,3
2765,45:181:502:690,19818,69092,18.33,18.3,18.33,N,159,15,30,1.0,0.00163934426229495,286,0,3
2766,45:187:772:194,4895,328260,48.57,48.56,48.57,N,58,0,58,0.0,0.00020593080724872344,439,0,3
2767,45:200:334:314,-4886,33119,24.76,24.78,24.71,N,0,0,0,1.0,0.000807102502017739,419,1,3
2768,45:203:306:270,8927,69972,208.43,208.29,208.43,N,171,0,12,0.0,0.0006721398050795275,271,0,3
2769,45:204:854:372,-2059,375790,432.1,432.11,432.1,N,43,0,43,0.0,2.3142255444194544e-05,11,1,3
2770,45:205:175:883,-11005,40523,427.1,427.43,427.09,N,0,0,0,1.0,0.0007720562431274924,564,1,3
2771,45:207:248:643,-35932,1116005,158.18,158.35,158.18,N,2,0,1,1.0,0.001073571203031181,423,1,3
2772,45:208:273:611,-48797,427664,96.33,96.41,96.29,N,0,0,0,1.0,0.0008297894409293465,15,1,3
2773,45:211:833:725,-3671,23670,321.47,321.89,321.47,N,1,0,1,1.0,0.0013047935630182955,5,1,3
2774,45:216:467:905,11018,136995,85.5,85.5,85.79,N,0,0,0,1.0,0.0,220,0,3
2775,45:216:531:256,-17538,546394,190.96,191.07,190.96,N,235,5,66,1.0,0.0005757052389175968,364,1,3
2776,45:219:704:121,12868,286660,21.24,21.22,21.24,N,0,0,0,0.0,0.0009425070688029959,65,0,3
2777,45:221:167:244,32973,72407,6.4,6.4,6.7,N,0,0,0,0.0,0.0,238,0,3
2778,45:226:310:309,-12255,601701,164.93,164.99,164.87,N,108,13,90,1.0,0.00036365840353962223,12,1,3
2779,45:231:698:047,19818,69092,18.33,18.3,18.33,N,159,15,30,1.0,0.00163934426229495,286,0,3
2780,45:239:111:395,10771,23740,37.25,37.25,37.32,N,0,0,0,1.0,0.0,331,0,3
2781,45:248:684:856,-7803,39828,46.94,47.02,46.88,N,1,0,1,1.0,0.0017014036580179795,567,1,3
2782,45:251:260:065,-4886,33119,24.76,24.78,24.71,N,0,0,0,1.0,0.000807102502017739,419,1,3
2783,45:260:039:259,10581,183203,144.89,144.55,145.2,N,0,0,0,1.0,0.0023521272915944308,367,0,3
2784,45:263:618:845,-75950,778851,183.98,184.21,183.98,N,0,0,0,1.0,0.0012485749959286585,520,1,3
2785,45:263:721:284,-2144,204764,280.97,281.1,280.86,N,64,0,13,1.0,0.000462468872287426,267,1,3
2786,45:266:887:557,-28567,543760,190.96,191.15,190.96,N,235,5,66,1.0,0.0009939837823698546,364,1,3
2787,45:289:243:992,10771,23740,37.25,37.25,37.32,N,0,0,0,1.0,0.0,331,0,3
2788,45:294:007:471,-14423,55586,108.03,108.1,108.03,N,175,6,5,0.0,0.0006475485661423976,415,1,3
2789,45:294:873:194,-15154,169966,21.11,21.13,21.11,N,82,2,79,1.0,0.000946521533364864,469,1,3
2790,45:298:846:052,4214,72417,711.69,711.05,711.69,N,0,0,0,1.0,0.0009000773503974406,164,0,3
2791,45:299:396:598,-7803,39828,46.94,47.02,46.88,N,1,0,1,1.0,0.0017014036580179795,567,1,3
2792,45:303:127:961,-21620,1676435,78.2,78.22,78.2,N,37,9,21,1.0,0.00025568908207614446,335,1,3
2793,45:304:739:220,4946,64688,87.0,87.0,87.09,N,15,9,0,1.0,0.0,98,0,3
2794,45:310:662:042,10581,183203,144.89,144.55,145.2,N,0,0,0,1.0,0.0023521272915944308,367,0,3
2795,45:313:748:122,-75950,778851,183.98,184.21,183.98,N,0,0,0,1.0,0.0012485749959286585,520,1,3
2796,45:317:515:424,21127,43240,5.68,5.67,5.99,N,0,0,0,1.0,0.0017636684303350594,181,0,3
2797,45:317:987:129,2678,97852,559.57,559.2,559.97,N,0,0,0,1.0,0.0006616595135908521,103,0,3
2798,45:320:245:283,-7012,74292,32.53,32.58,32.53,N,0,0,0,1.0,0.0015346838551257569,352,1,3
2799,45:320:859:175,-9736,111136,18.94,18.96,18.91,N,171,4,3,1.0,0.0010548523206750828,161,1,3
2800,45:321:585:410,32973,72407,6.4,6.4,6.7,N,0,0,0,0.0,0.0,238,0,3
2801,45:340:036:608,-8285,749085,87.0,87.05,87.0,N,3,0,3,1.0,0.0005743825387707887,462,1,3
2802,45:346:950:790,-8471,16936,35.75,35.78,35.75,N,82,5,76,1.0,0.0008384572386808591,29,1,3
2803,45:349:631:115,4214,72417,711.69,711.05,711.69,N,0,0,0,1.0,0.0009000773503974406,164,0,3
2804,45:350:543:313,-9778,184649,556.17,556.5,556.06,N,118,15,101,1.0,0.0005929919137467042,303,1,3
2805,45:350:750:739,-2235,20343,44.75,44.78,44.75,N,0,0,0,1.0,0.000669941938365367,297,1,3
2806,45:354:748:524,4946,64688,87.0,87.0,87.09,N,15,9,0,1.0,0.0,98,0,3
2807,45:360:420:081,-4455,29174,29.3,29.35,29.29,N,1,0,1,1.0,0.0017035775127768554,497,1,3
2808,45:367:186:447,-15154,169966,21.11,21.13,21.11,N,82,2,79,1.0,0.000946521533364864,469,1,3
2809,45:370:103:704,-7012,74292,32.53,32.58,32.53,N,0,0,0,1.0,0.0015346838551257569,352,1,3
2810,45:373:354:070,-9736,111136,18.94,18.96,18.91,N,171,4,3,1.0,0.0010548523206750828,161,1,3
2811,45:391:873:502,-4510,24481,26.01,26.03,26.01,N,68,2,65,1.0,0.0007683442182097415,30,1,3
2812,45:397:815:626,-8471,16936,35.75,35.78,35.75,N,82,5,76,1.0,0.0008384572386808591,29,1,3
2813,45:412:756:438,65128,553348,130.6,130.46,130.6,N,92,0,0,1.0,0.0010731258623331776,505,0,3
2814,45:420:256:854,-7012,74292,32.53,32.58,32.53,N,0,0,0,1.0,0.0015346838551257569,352,1,3
2815,45:434:581:150,3777,101020,236.0,235.77,236.42,N,0,0,0,1.0,0.0009755269966492334,570,0,3
2816,45:445:210:850,4946,64688,87.0,87.0,87.09,N,15,9,0,1.0,0.0,98,0,3
2817,45:472:491:092,32973,72407,6.4,6.4,6.7,N,0,0,0,0.0,0.0,238,0,3
2818,45:485:102:268,3777,101020,236.0,235.77,236.42,N,0,0,0,1.0,0.0009755269966492334,570,0,3
2819,45:492:269:241,-8458,309503,46.56,46.58,46.54,N,2,0,2,1.0,0.00042936882782301463,94,1,3
2820,45:518:631:834,21127,43240,5.68,5.67,5.99,N,0,0,0,1.0,0.0017636684303350594,181,0,3
2821,45:523:079:271,-26741,182453,18.15,18.16,18.15,N,34,0,0,1.0,0.0005506607929516279,478,1,3
2822,45:524:989:097,-48797,427664,96.33,96.41,96.29,N,0,0,0,1.0,0.0008297894409293465,15,1,3
2823,45:529:182:714,-5137,33268,24.76,24.79,24.71,N,0,0,0,1.0,0.0012101653892697694,419,1,3
2824,45:530:277:293,3874,60449,87.72,87.71,87.72,N,0,0,0,1.0,0.00011401208528109812,517,0,3
2825,45:536:346:841,-8393,4146059,51.6,51.6,51.59,N,143,14,69,1.0,0.0,255,1,3
2826,45:538:487:811,23185,86393,622.16,621.82,622.16,N,200,7,33,1.0,0.0005467820269530059,386,0,3
2827,45:542:156:841,3593,82136,79.27,79.21,79.44,N,6,0,6,1.0,0.0007574801161469799,120,0,3
2828,45:547:609:376,9481,247000,44.81,44.79,44.83,N,18,0,18,1.0,0.00044652824291143393,16,0,3
2829,45:552:186:072,-21620,1676435,78.2,78.22,78.2,N,37,9,21,1.0,0.00025568908207614446,335,1,3
2830,45:556:338:607,-5028,3003071,54.48,54.48,54.48,N,246,0,91,1.0,0.0,125,1,3
2831,45:566:261:999,-12668,645066,44.45,44.46,44.45,N,13,0,11,1.0,0.00022492127755281176,169,1,3
2832,45:568:001:281,-5034,63550,21.34,21.37,21.34,N,155,0,0,1.0,0.0014038371548900858,348,1,3
2833,45:568:051:577,39869,1916383,120.53,120.5,120.54,N,6,0,6,0.0,0.0002489626556016692,26,0,3
2834,45:569:764:017,11018,136995,85.5,85.5,85.79,N,0,0,0,1.0,0.0,220,0,3
2835,45:572:688:825,32973,72407,6.4,6.4,6.7,N,0,0,0,0.0,0.0,238,0,3
2836,45:576:369:025,-48797,427664,96.33,96.41,96.29,N,0,0,0,1.0,0.0008297894409293465,15,1,3
2837,45:587:542:676,12868,286660,21.24,21.22,21.24,N,0,0,0,0.0,0.0009425070688029959,65,0,3
2838,45:602:434:115,-7803,39828,46.94,47.02,46.88,N,1,0,1,0.5,0.0017014036580179795,567,1,3
2839,45:604:487:644,12383,92235,21.0,20.97,21.04,N,0,0,0,1.0,0.0014306151645207981,285,0,3
2840,45:605:031:779,-21620,1676435,78.2,78.22,78.2,N,37,9,21,1.0,0.00025568908207614446,335,1,3
2841,45:642:417:406,-48797,427664,96.33,96.41,96.29,N,0,0,0,1.0,0.0008297894409293465,15,1,3
2842,45:644:365:154,-20535,102795,335.71,335.95,335.71,N,63,5,9,1.0,0.0007143920226224411,203,1,3
2843,45:669:254:663,21127,43240,5.68,5.67,5.99,N,0,0,0,1.0,0.0017636684303350594,181,0,3
2844,45:675:362:559,19818,69092,18.33,18.3,18.33,N,159,15,30,1.0,0.00163934426229495,286,0,3
2845,45:681:685:982,32973,72407,6.4,6.4,6.7,N,0,0,0,0.0,0.0,238,0,3
2846,45:703:635:005,-48797,427664,96.33,96.41,96.29,N,0,0,0,1.0,0.0008297894409293465,15,1,3
2847,45:731:217:831,15162,385250,9.66,9.65,9.68,N,0,0,0,1.0,0.0010362694300517913,346,0,3
2848,45:747:002:788,-15457,788930,116.02,116.03,116.02,N,106,2,99,1.0,8.618460742915725e-05,421,1,3
2849,45:751:799:412,-21620,1676435,78.2,78.22,78.2,N,37,9,21,1.0,0.00025568908207614446,335,1,3
